Unnamed: 0,RAY_feature0,RAY_feature1,QQQ_feature0,QQQ_feature1,QQQ_feature2,T10Y3M_feature0,T10Y3M_feature1,CL1_feature0,CL1_feature1,HG1_feature0,HG1_feature1,GC1_feature0,GC1_feature1,XAG_feature0,XAG_feature1,VNQ_feature0,VNQ_feature1,EURtoUSD_feature0,EURtoUSD_feature1,EEM_feature0,EEM_feature1,VIX_feature0,VIX_feature1,label
2006-11-20,0.8853242323029107,0.6239497320401908,1.4595082176217464,0.7767734850064629,0.6959674302855635,1.6826699359074,0.6824296535695578,0.9405780450293276,1.52923856943525,0.709451635157635,1.743286155698757,1.0940447529343205,0.7443960203381595,0.818557035119959,1.4205944039114915,0.7591363326116254,0.7621173118480687,1.4017349881615109,1.5955640133971023,2.36692489815685,0.6232100752866034,2.0063615204391683,0.7225445591380466,0
2006-11-21,0.9647666472273948,0.6626170046166725,1.361365598293267,0.8385921875398008,0.541878657728834,1.783970962306842,0.7098035707371411,1.0249095354903663,1.4059534779877667,0.7229557167477926,1.6026015509779776,1.0843264581815677,0.906469580584872,0.7593458015269433,1.496067718046129,0.7165072699193488,0.8527769282313568,1.3733485290040106,1.6621679542268952,2.39717410693071,0.6310908334650058,2.0217386002137925,0.7042227682205517,0
2006-11-22,1.1415437847262908,0.7794926440042932,1.4089201841317145,0.875383592032086,0.5653033155062219,1.8567595050454573,0.6993076689636756,1.0467977691366286,1.3821871412262965,0.729089892071702,1.48276511262138,0.8657662795797664,0.9017142216215256,0.7194898026535869,1.3959716954746395,0.7572920139323865,0.8861027612630307,1.044486922530819,1.3269198243541067,2.449411197106567,0.6328785890182269,1.9809794189682683,0.6733736201033768,0
2006-11-23,1.0183047090583544,0.6427691968260386,1.4962434835526588,0.6260225460543897,0.9379109475169906,2.6895923523554397,1.1473922987275114,1.1260292374418177,1.3366617770688471,0.7390196112300872,1.3481692978688529,0.8975599615043137,0.915569949053426,0.8085421141550988,1.350528388264676,0.6416963984184016,1.0599828726771714,1.033326474455026,1.4373994428985797,2.454318332131272,0.654183941557924,1.949405747913904,0.6590924037876357,0
2006-11-24,0.8736949344965728,0.6484541108199787,1.2236001582156482,0.6291673366370089,0.7424818010254042,2.750115568225234,1.268048743449915,1.1219065883118489,1.2645661021967145,0.693208695340054,1.1795248614115172,0.7415430158634688,0.9869941624873824,0.8686343917086504,1.395758756182335,0.7167774866849399,1.0835070233756554,0.908713979211542,1.2022798092562204,2.478807208097246,0.6589894758003542,1.898560163064107,0.6164101772564377,0
2006-11-27,0.7629802046908792,0.9638488018028548,0.8124832653157671,0.9432849223976918,0.9773538987726124,2.8275250246385557,1.433089949562426,1.2652808305720906,1.1992339095526523,0.802478693070443,0.9618702141657268,0.9382692864176696,0.9511727723505063,0.8406917124211849,1.3582022302630243,0.5912865455361174,1.0930661852667949,0.903487415128473,1.6755142889859445,2.45533799182209,0.6700007000009941,1.8496050146436371,0.7149967179920391,0
2006-11-28,0.6575542994892751,1.0647959176844763,0.965476417213069,0.8010154401314002,1.330615783974103,2.884214091945288,1.4923770885559948,1.5560728781877964,1.3934040717853815,0.8782975902124168,0.801394092317815,0.7805279238317018,1.2283952589394065,0.6533883610314828,1.3748388381485248,0.5304514335809996,1.4094148085621945,0.8691922300510903,1.895633700356048,2.8794362092569665,0.6710578333057455,1.8020977811344316,0.8697865451633496,0
2006-11-29,0.8706358689262997,0.7188754138130067,0.8854999052113601,0.7140760423044992,0.9220453249687744,2.9199838930450124,1.4299181079056684,1.521570775766392,1.1455480346642153,0.8574942830439847,1.209780628275255,0.7830363169539603,1.1060219853785762,0.6696144049905272,1.3501779532013918,0.6049128833629618,1.86366531964434,0.8008506826477505,2.186672125954086,2.887305756123892,0.6734105475626532,1.6862816334479545,0.854822554945348,0
2006-11-30,0.8197151076877722,0.6487696587734354,0.901779722257124,0.7500190291199345,0.8724568476782654,2.863782437309059,1.2998501435599157,1.5857795498636402,1.0070789532644946,0.9295381032212956,1.303106489702673,0.8834208008299322,1.0258702062345566,0.6662370742832148,1.3871633665595915,0.7002861507213943,1.812639395627519,0.7788720172363698,2.2479827863928152,2.833524719612038,0.6368086904448722,1.939181118579922,0.9421598205009036,0
2006-12-01,0.8711656347895459,0.7671985641351067,0.5234283864561963,1.0852071771755838,0.8222293418146187,2.95300308488774,1.2344678029074792,1.7086948829752124,1.0008226185661984,0.9525787466592428,1.1822403759697482,0.8042047445541877,0.8287862679866107,0.670614028914365,1.4326168919590645,0.6407749018404896,1.728787392498932,0.7530090288379458,2.370627891888105,2.827524070991128,0.6400496089904718,1.930068034233596,0.9910639826995874,0
2006-12-04,1.0043163828892203,0.6615351720224538,0.6967876661641961,0.974894180266861,0.570691335367124,3.0938302682942957,1.2662175116052836,1.6810090739096162,0.9915462241860514,1.006224639165344,1.0316041767451294,0.8339798819994684,0.8206368906294421,0.6850499169337939,1.4293530618203296,0.7308959323438327,1.7148660020308264,0.7523498766472655,2.405854128959042,2.860265371857744,0.5275743630100378,2.167849872418587,1.0445146623875283,0
2006-12-05,1.0433138825537538,0.6549859545853495,0.8141345748606953,0.9107259641098882,0.5461175630439855,2.9478032146356017,1.2878819108500628,1.6573167691330255,0.9851048934494498,1.2010965418258734,0.9011600630935576,1.086438008564575,0.9014200623541496,0.6954341219540898,1.3585296912900644,0.7032863294144533,1.7174315085563645,0.7298606765055259,2.4120639698737003,2.9218380946172164,0.5712499833134578,2.1218660961465563,1.0249115795031565,0
2006-12-06,0.9163644471613056,0.5750436204976482,0.9025123949267614,0.7670065341364627,0.6600201619089812,2.798172766989105,1.2608056661869715,1.6634834117931272,0.9869318554811376,1.0586200981367362,0.8215234136384328,0.7187681671427598,0.9294230344397156,0.7602222626893211,1.1552208168240414,0.6769967972315901,1.6330912190017606,0.7071435118483658,2.417585582353233,2.9030335337417217,0.5718202026933937,2.4892832001390173,1.0486182231282604,0
2006-12-07,0.7886016627043242,0.5951180320325481,0.6700184415484204,1.101629050068225,0.8285581816319979,2.6710978801320087,1.242562638378189,1.6676457152039212,0.9832951662494196,1.1701252836896927,0.6720682756224199,0.7996707012064556,0.6486185901594199,0.5234699306029411,1.3927712571525777,0.7517242407222381,1.6017651333648537,0.7011402412631134,2.418858777935009,2.869428261944189,0.5610765268456512,2.393945529880106,1.216403947980374,0
2006-12-08,0.8473142414488057,0.5955889032247615,0.7384636553382274,1.3765615591102602,0.8755912607305197,2.388952180081086,1.1076773996577027,1.620198486672933,0.9875439614779684,1.1560275830381113,0.7396710617826032,0.910235371370491,0.6808049732320574,0.675181764525585,1.5487298105008234,0.7889116010268625,1.503768828351352,0.6532967423695213,2.3858622520324566,2.8351168630624124,0.5553607690576504,2.367078120975444,1.3037974898303064,0
2006-12-11,0.9707563892082952,0.6842664341112494,0.7722573921089378,1.44643932759408,0.8165845791816978,2.290104947051389,1.1142305000280102,1.628786436045108,1.0391240081767457,1.084939589373416,0.6857524798688666,0.8059507324734357,0.6765554117876891,0.645586549791578,1.4926979687290696,1.1262771654789046,1.5295035997702109,0.6500387547781037,2.379427756832959,2.828021447043986,0.5577985760167868,2.3255719802001398,1.0379779888587994,0
2006-12-12,0.8939662586556699,0.6644447129380233,0.8169009421270874,1.5542842896673998,0.9185727326209282,2.174749724196338,1.0694540249600446,1.6314847163720911,1.0679436330327303,1.055276883227327,0.7215511687221262,0.8397379422107156,0.6884366793317039,0.5861245766593829,1.3890946735532026,1.1236546640567484,1.4273438659711393,0.6732897676877169,2.385967364445942,2.769253242029853,0.5515144371971681,2.271410058932883,0.9837336174815487,0
2006-12-13,0.8954247091077964,0.6399118519874082,0.7966078563271872,1.4890169962600774,0.9340500840165544,1.9896592534118096,0.9918916285742264,1.5578018152048831,1.0121023669783575,1.167573732876019,0.9281935949007928,0.8523810910202297,0.6892290038387836,0.6759350563561537,1.3252493081796897,1.1343204738816883,1.2328015519724569,0.6498517435147358,2.369581710501922,2.771293249237325,0.6482628226973398,2.2753116278440197,1.041282433549653,0
2006-12-14,1.0569897813036864,0.6512246984018274,0.9238901216152926,1.4022183224408369,0.7798342096554348,1.9037604707931224,1.081173346130192,1.6650533984842482,1.005419848606275,1.0625600338594388,1.0517535506030449,0.8112191370094759,0.7328664548188037,0.7759939460701334,1.2326098766519915,1.1730939722914393,1.1122675342958148,0.6360758680375711,2.2430673831231265,2.7642581536802164,0.6369001209942257,2.212351457911621,1.1042861853976966,0
2006-12-15,0.9998527240769708,0.5837826546142356,1.0013134329728366,1.302636720111891,0.7348984205654506,1.7239034101999169,1.0487868312758222,1.6962444165663275,0.9764154124531808,0.9760306120360712,1.2137440189480369,0.7930300847380193,0.9004729251193468,1.0979023556445242,0.8589596433970343,1.4779887731506678,0.936841424866314,0.6372851000935637,2.4229369828888654,2.8090129789270426,0.6485340807184644,2.085979726570695,1.030229806897373,0
2006-12-18,0.9184446798685982,0.6180363019717395,0.8007016772495209,1.2800634252354957,0.8483072239437991,1.607300497156262,1.019387291887092,1.62994006283688,0.9767838841294768,0.7110640075233019,1.3170662670807975,0.7744686789761625,1.189573394367882,1.5055936158135734,0.6841627045152064,1.4711670313484813,0.983455010194674,0.6321385288344978,2.460006148555424,2.75806709262636,0.6273002530909678,1.971929509009513,0.942281496888293,0
2006-12-19,0.9954810119241552,0.6414492206946651,0.7952860813640173,1.264032512488552,0.9470244957187992,1.4863664383136772,0.9658934309231312,1.6357694953088482,0.966863652992076,0.7563399941226464,1.392146872738698,0.6783786420379905,1.1467385694324252,1.3997007263271497,0.520202096446627,1.3372650970500135,0.9164577965219186,0.6627615926612405,2.482150114321981,2.723307623768612,0.6193675839209565,1.968108501032072,0.9434055289027834,0
2006-12-20,0.938870263507447,0.6060218181461646,0.8611408780824702,1.2940627269365317,1.138927427843773,1.3468679488227766,0.7969034709901651,1.7992151004068644,0.9607473806376764,0.6904251680872215,1.3008568288509863,0.6796062472849489,1.129708101284315,1.4677859907371351,0.5267572276366644,1.221108527315358,0.7043550784675732,0.668240839838964,2.486067139458026,2.6809989689927103,0.6126071551134412,1.939069838465798,0.947823008069458,0
2006-12-21,0.8377550645913151,0.6358189546535076,0.8364785781907556,1.2548592553850442,1.265020176080759,2.2776567498054923,1.0842205263072182,1.7310525775153975,0.956404819710657,0.6795708687063322,1.3031630744828282,0.6644464112623867,1.1274788903512931,1.7585340683568025,0.5585874288760495,1.2163883433077367,0.8124662551245903,0.6773513673706584,2.4734073739994007,2.6554026009589635,0.657544621275345,1.876281610907902,0.9577254831186728,0
2006-12-22,0.794108378280938,0.9583502246349006,0.909492706619874,1.0777322459864562,1.3449082451792884,2.1113993586115685,1.079169862223889,1.8622016380211663,0.9669552105183458,0.6881838430514887,1.5145465573657535,0.6289204864626553,1.3586864640275635,1.6900695102790029,0.4805029567132579,0.8908375017340174,0.9270175413947356,0.6747921044575578,2.4511898642143235,2.624243669628535,0.6463996556442955,1.7816023404884405,1.0553073743492911,0
2006-12-25,0.7680707261995376,1.3300432010584449,0.637866079774235,1.1693874434843687,1.3024201442995609,2.7044523920787302,1.0205940742597337,1.9136110088321856,1.0405508304180853,0.6179634296800764,1.5252630102550264,0.6023917415375157,1.2035968424347456,1.6387316951696802,0.5401801396296615,1.188248474303671,0.77575781836693,0.6817869032715437,2.5255489222786043,2.592919278029498,0.633220893959074,1.63269406345904,1.024756272561151,0
2006-12-26,0.6937169154581663,0.9420416072309076,0.6295910922967025,1.200948253283061,1.1030891454311331,2.659769934536409,1.018908717127514,1.7299364382897864,0.9937311837720112,0.5392773376548234,1.573355931716768,0.6364127209583964,1.1821308793688754,1.5681222411564368,0.4676660787940349,1.5636527965726523,0.5901468951937404,0.6918509468708371,2.612500440365607,2.834555759882114,0.7129230319076858,1.5221299135049449,0.9976616932207728,0
2006-12-27,0.8253823578130285,0.685390009365577,0.6812821506560606,1.061992359414034,0.8456464313478584,2.6047951819951978,1.0172851231861078,1.6630982578265951,1.009076085919282,0.4932875991150489,1.6701773969094516,0.6368171567996309,1.1802138097782269,1.5541760536315905,0.5656022505060213,1.5625723547690868,0.5197103985102451,0.7085234683564752,2.666928030903648,2.8221990033821074,0.6972162967718093,1.4810988987327982,1.0098659409837638,0
2006-12-28,0.6242047244870366,0.6982136438476765,0.7682671791300055,1.004803841376264,0.9778845536555024,2.5219816354999804,0.9908936111049936,1.6766696736442828,0.9735671140570032,0.4841828896039371,1.574995062235241,0.8488821716275065,1.1961499483290068,1.470873465727586,0.5721415245384943,1.4748474393268165,0.4921947303061944,0.8371709172414845,2.6904254069148745,2.793490267286417,0.6875277715830639,1.3853627098954282,1.009460932393457,0
2006-12-29,0.7907972074147663,0.9830878427446949,0.7294780645274586,1.313445535115843,0.95083889235289,2.55117688323258,1.0081743729535837,1.6839935297973436,0.9336549333715258,0.5177164868663754,1.609874828313889,0.8785540589389391,0.9953598950856702,1.498789056041543,0.6481084481394725,1.371486512564608,0.4697098044166888,0.8476996096212174,2.689874320119628,2.7575713272931504,0.6680457246170527,1.3411901453983164,1.0458221408991997,0
2007-01-01,0.7587990396618068,1.0554388645745894,0.7202092843409741,1.169987858556572,0.930365685132087,2.492103983471479,1.0794495705213012,1.7347141341991636,1.008542647513429,0.6041504841958539,1.5874798213011576,0.8626432404162078,0.7622282251728626,1.4010402561116408,0.6242885451967213,1.4385838698749929,0.467118940010004,0.8412385914353294,2.664903708130162,2.7359576404716326,0.6340047071199492,1.2830510651084002,1.070927818986071,0
2007-01-02,0.6246278724541872,1.0317075840201504,0.704005707744307,0.9931333726749052,0.9292333070269662,2.5900744991425286,1.198127751125852,1.7200151616776005,1.0453076858150283,0.5225786751361883,1.431610715257804,1.0281016382550272,0.6171017459124528,1.2950372744435312,0.6666255866502089,1.5123406007795754,0.5414307286375188,0.8417112502725275,2.6362514210157744,2.705113638364713,0.6160438251804707,1.2392166123143578,1.1031469676831347,0
2007-01-03,0.6131441540012675,1.0973955352826974,0.8662368906392792,0.8078936064105949,0.960987959425155,2.637987456477956,1.2673178627884667,1.565202668423096,1.1616923344642642,0.7690122791439868,1.4543303456765933,0.7711262156805343,0.5801964593705552,1.3855484028309533,0.7673730525250778,1.408856821356333,0.5048580637750091,0.7898999883033914,2.583622521961165,2.873732597741398,0.6678759850574768,1.2012799968928545,1.1864126547179898,0
2007-01-04,0.6265435996761988,1.0366865174660151,0.951733175762569,1.0179460080274816,0.8478743453826725,2.729198184197182,1.2981556982943083,1.2466859111448951,1.2304033656959077,0.742779271489758,1.6105171844221873,0.8449863365843858,0.5376843350612155,1.3446810414449406,0.8817694290772228,1.3709706398177792,0.4981543436023813,0.7788645981368225,2.37859588373299,2.812921518806021,0.653380364285603,1.187970119809108,1.2164952200245724,0
2007-01-05,0.625166873186915,1.1462558116547092,0.9798799152956004,0.8351842869598294,0.716402482283794,2.733515591599568,1.276909990849576,1.1880303236257452,1.2508942444434832,0.7703279657496522,1.602958214815664,0.6994429956737158,0.9770819872599296,1.397713308614874,0.9889680576107166,1.3073263453481787,0.6151742592119183,0.8173831701337507,2.233559888698473,2.7017505706660763,0.7020403518360546,1.212275719590165,1.3050022149837035,0
2007-01-08,0.588164516047373,1.2085513517889024,1.059087414637477,0.7143243973095696,0.7782481305966102,2.7442397722444234,1.2955167546691324,1.2328449818278977,1.2614272630213397,0.8116764661300658,1.7298257216219823,0.6127943719314609,0.8882694078708557,1.219042924277502,0.9377771696152474,1.333559739104746,0.6629122123191653,0.8009113561476504,2.1727560328045747,2.6834257393877814,0.6784359459104834,1.215080684735615,1.3928434140356052,0
2007-01-09,0.5895452221368046,1.2112703114758243,1.0853817971453512,0.8198439769740431,0.6782665004644309,2.724090641696688,1.2023055432212015,1.2686209077328534,1.3172796134979563,0.7471024876388718,1.746219393139078,0.5758729446186788,0.8619266595219901,1.050860638589855,0.9684024858882444,1.3086306345817065,0.6935482653911441,0.7899764266622099,2.077942590254818,2.2894540397652348,0.7946115505632616,1.1554684610064476,1.4900708338230009,0
2007-01-10,0.8177961785813349,1.1151485831031909,1.3251873889167642,1.0085504232041542,0.6955989223718626,2.743595357965137,1.18498191653067,1.1806550244341731,1.3838656147325468,0.7983329417769502,1.5772789230150732,0.5662406755321706,0.7910142413199395,0.9581566510772308,0.9783610766544582,1.2816182287157407,0.7491831040614535,0.8091195502151516,2.0178269138000284,2.2020647193851306,0.8130676964347809,1.123551317466757,1.5111714686994628,0
2007-01-11,0.9775309465042484,0.8237852807184404,1.325023465642356,0.8692329435224031,0.6005858516136258,2.5658583403664985,1.1168298238801893,1.0283843498142258,1.3494969856411203,0.850676466753956,1.5331865797500162,0.7664112989988231,0.7380998087162145,0.8194332198110234,1.2384008736773868,0.9247953228655242,0.785508131463947,0.8509499710646126,1.950582443130219,2.153792418709891,0.71784778466604,1.137679695665642,1.243532329761673,0
